sample_idx,is_ood,true_label,true_class_name,pred_label,pred_class_name,correct,confidence,total_entropy,aleatoric,epistemic,variance
46,False,11,dresser,11,dresser,True,0.582815408706665,1.3185755014419556,1.22811758518219,0.09045791625976562,0.001069597085006535
47,False,0,airplane,0,airplane,True,0.9999425411224365,0.0007002755301073194,0.000627748784609139,7.252674549818039e-05,4.2985481840673856e-10
48,False,4,bookshelf,4,bookshelf,True,0.9796198606491089,0.11913356184959412,0.11367104202508926,0.005462519824504852,8.078846803982742e-06
49,False,5,car,5,car,True,0.9679269194602966,0.19546015560626984,0.1755066215991974,0.01995353400707245,4.0232407627627254e-05
50,False,16,mantel,16,mantel,True,0.9883432388305664,0.07465299963951111,0.06783799827098846,0.006815001368522644,5.922688615100924e-06
51,False,28,table,28,table,True,0.5751341581344604,1.2291207313537598,1.1198174953460693,0.10930323600769043,0.0013994817854836583
52,False,6,chair,6,chair,True,0.9999750852584839,0.0003372779756318778,0.0002973135269712657,3.9964448660612106e-05,7.816165770169192e-11
53,False,11,dresser,18,night_stand,False,0.4464035630226135,1.314561128616333,1.2671465873718262,0.047414541244506836,0.0004696871619671583
54,False,34,xbox,32,vase,False,0.25326237082481384,2.253300189971924,1.9444442987442017,0.30885589122772217,0.002399149350821972
55,False,17,monitor,17,monitor,True,0.46766337752342224,1.362762451171875,1.1749540567398071,0.18780839443206787,0.0030035616364330053
56,False,33,wardrobe,24,sink,False,0.8003742694854736,0.7554799914360046,0.6953553557395935,0.06012463569641113,0.0006008900818414986
57,False,20,piano,20,piano,True,0.9858352541923523,0.10175586491823196,0.08647569268941879,0.015280172228813171,1.309504295932129e-05
58,False,28,table,9,desk,False,0.7542755603790283,0.7600772976875305,0.712238609790802,0.047838687896728516,0.0005358264897949994
59,False,33,wardrobe,34,xbox,False,0.6717913150787354,0.9867925643920898,0.9353029727935791,0.05148959159851074,0.0006575643201358616
60,False,18,night_stand,18,night_stand,True,0.5192651152610779,1.381575584411621,1.2947869300842285,0.08678865432739258,0.0010276170214638114
61,False,30,toilet,30,toilet,True,0.999100387096405,0.008877415210008621,0.008090137504041195,0.0007872777059674263,4.758302196705699e-08
62,False,30,toilet,30,toilet,True,0.9993376135826111,0.006740222685039043,0.005194556899368763,0.0015456657856702805,2.4508065621375863e-07
63,False,4,bookshelf,4,bookshelf,True,0.9805894494056702,0.11485736072063446,0.10893987119197845,0.005917489528656006,7.252227078424767e-06
64,False,2,bed,2,bed,True,0.9960257411003113,0.033975131809711456,0.03175133094191551,0.002223800867795944,5.994517664476007e-07
65,False,17,monitor,17,monitor,True,0.9970881342887878,0.025393560528755188,0.02280384674668312,0.0025897137820720673,9.814693839871325e-07
66,False,4,bookshelf,4,bookshelf,True,0.9877045154571533,0.07810820639133453,0.07453980296850204,0.003568403422832489,3.0418466394621646e-06
67,False,23,range_hood,23,range_hood,True,0.8267239928245544,0.8738889098167419,0.760423481464386,0.11346542835235596,0.0008273654384538531
68,False,14,guitar,14,guitar,True,0.995184600353241,0.04092850908637047,0.036263588815927505,0.004664920270442963,1.190622128888208e-06
69,False,17,monitor,17,monitor,True,0.9281839728355408,0.4266127645969391,0.39245355129241943,0.03415921330451965,0.00012913004320580512
70,False,34,xbox,29,tent,False,0.4520309865474701,1.842694640159607,1.731818437576294,0.11087620258331299,0.0008609587675891817
71,False,31,tv_stand,31,tv_stand,True,0.7070128917694092,0.694240152835846,0.6409642696380615,0.053275883197784424,0.0008994304807856679
72,False,13,glass_box,13,glass_box,True,0.4445139765739441,1.598732829093933,1.5197107791900635,0.07902204990386963,0.0007168580777943134
73,False,31,tv_stand,4,bookshelf,False,0.6450102925300598,0.7169100642204285,0.6900603771209717,0.026849687099456787,0.0005826307460665703
74,False,22,radio,29,tent,False,0.3464840352535248,1.8911120891571045,1.751242756843567,0.1398693323135376,0.0011256022844463587
75,False,2,bed,1,bathtub,False,0.4422529339790344,1.5517911911010742,1.3733384609222412,0.178452730178833,0.002326060552150011
76,False,16,mantel,16,mantel,True,0.982837438583374,0.10589782148599625,0.09721868485212326,0.008679136633872986,1.2448263987607788e-05
77,False,7,cone,7,cone,True,0.6721250414848328,0.896343469619751,0.8024706244468689,0.09387284517288208,0.001544640283100307
78,False,21,plant,15,lamp,False,0.4688558578491211,1.66191565990448,1.5144096612930298,0.1475059986114502,0.001494031515903771
79,False,9,desk,18,night_stand,False,0.6268178224563599,1.2435555458068848,1.1791142225265503,0.06444132328033447,0.0006536656874231994
80,False,29,tent,29,tent,True,0.9401804208755493,0.32819563150405884,0.29181382060050964,0.036381810903549194,9.867482731351629e-05
81,False,28,table,28,table,True,0.3442097306251526,1.3855206966400146,1.2908204793930054,0.09470021724700928,0.0013396083377301693
82,False,0,airplane,0,airplane,True,0.9991998076438904,0.008058913983404636,0.0073773907497525215,0.0006815232336521149,3.9466531376319836e-08
83,False,16,mantel,16,mantel,True,0.9889248013496399,0.07550408691167831,0.0686601921916008,0.006843894720077515,6.2455110310111195e-06
84,False,31,tv_stand,3,bench,False,0.5181362628936768,0.7768373489379883,0.6968480944633484,0.07998925447463989,0.0019616889767348766
85,False,5,car,5,car,True,0.9852522611618042,0.10479201376438141,0.09121082723140717,0.013581186532974243,2.0651124941650778e-05
86,False,2,bed,2,bed,True,0.9915531277656555,0.0706990510225296,0.062325701117515564,0.008373349905014038,5.0399985411786474e-06
87,False,0,airplane,0,airplane,True,0.9999353885650635,0.0007951782317832112,0.0006932990509085357,0.00010187918087467551,8.28845492240049e-10
88,False,30,toilet,30,toilet,True,0.9993578791618347,0.006635429337620735,0.005921461619436741,0.0007139677181839943,3.188914732277226e-08
89,False,2,bed,34,xbox,False,0.4091147780418396,1.748272180557251,1.654608130455017,0.09366405010223389,0.0008198150317184627
90,False,25,sofa,25,sofa,True,0.997909426689148,0.017721593379974365,0.016795285046100616,0.0009263083338737488,1.1773413888249706e-07
91,False,16,mantel,16,mantel,True,0.9914857149124146,0.058443304151296616,0.054135750979185104,0.004307553172111511,2.5128235847660108e-06
92,False,9,desk,9,desk,True,0.9443347454071045,0.3485785126686096,0.28275027871131897,0.06582823395729065,0.0002642415929585695
93,False,25,sofa,25,sofa,True,0.9940877556800842,0.04850400611758232,0.04563950002193451,0.002864506095647812,6.863353405606176e-07
94,False,9,desk,9,desk,True,0.99267578125,0.05646509304642677,0.045242827385663986,0.011222265660762787,9.060952834261116e-06
95,False,30,toilet,30,toilet,True,0.9994226694107056,0.005890988744795322,0.0054647899232804775,0.0004261988215148449,1.6157430948737783e-08
96,False,9,desk,9,desk,True,0.9920921921730042,0.06357911974191666,0.054937176406383514,0.008641943335533142,5.309884272719501e-06
97,False,30,toilet,30,toilet,True,0.9983468651771545,0.01569383218884468,0.01450046431273222,0.001193367876112461,9.869526707007026e-08
98,False,30,toilet,30,toilet,True,0.9997491240501404,0.002761419862508774,0.002504794392734766,0.0002566254697740078,4.145288112766821e-09
99,False,0,airplane,0,airplane,True,0.9998228549957275,0.002056431258097291,0.0019023626809939742,0.00015406857710331678,1.775716795826554e-09
100,False,12,flower_pot,21,plant,False,0.3786020278930664,1.6619662046432495,1.5575026273727417,0.10446357727050781,0.0009415401727892458
101,False,21,plant,21,plant,True,0.37869101762771606,1.779571533203125,1.6504853963851929,0.12908613681793213,0.0008562442963011563
102,False,7,cone,7,cone,True,0.9951263666152954,0.036392610520124435,0.0336325541138649,0.0027600564062595367,9.83760628514574e-07
103,False,16,mantel,16,mantel,True,0.9895800948143005,0.06752617657184601,0.0620957687497139,0.005430407822132111,5.212226369621931e-06
104,False,13,glass_box,13,glass_box,True,0.4980929493904114,1.5416219234466553,1.4646971225738525,0.07692480087280273,0.000804891053121537
105,False,6,chair,6,chair,True,0.9950916767120361,0.03850977122783661,0.036368463188409805,0.0021413080394268036,6.124705578258727e-07
106,False,21,plant,26,stairs,False,0.7986672520637512,0.8621236085891724,0.7920981049537659,0.0700255036354065,0.00042047418537549675
107,False,18,night_stand,18,night_stand,True,0.5712336301803589,1.3997421264648438,1.3332027196884155,0.06653940677642822,0.00040403573075309396
108,False,33,wardrobe,33,wardrobe,True,0.5484008193016052,1.2412490844726562,1.1843661069869995,0.05688297748565674,0.0005768893170170486
109,False,3,bench,3,bench,True,0.9967743158340454,0.02554640918970108,0.022740788757801056,0.0028056204319000244,9.868107326838071e-07
110,False,31,tv_stand,31,tv_stand,True,0.7813325524330139,0.9004895687103271,0.8272748589515686,0.07321470975875854,0.0005215440760366619
111,False,29,tent,29,tent,True,0.8140352368354797,0.867127537727356,0.8015747666358948,0.06555277109146118,0.0002781454531941563
112,False,32,vase,32,vase,True,0.9491953253746033,0.26609331369400024,0.25416579842567444,0.011927515268325806,2.088564906443935e-05
113,False,5,car,5,car,True,0.6918608546257019,0.820059597492218,0.7069686055183411,0.11309099197387695,0.002109151566401124
114,False,0,airplane,0,airplane,True,0.9982802271842957,0.01552528329193592,0.014221121557056904,0.0013041617348790169,2.2235612107124325e-07
115,False,6,chair,6,chair,True,0.9996864199638367,0.0035171126946806908,0.0031926280353218317,0.00032448465935885906,7.228864618014086e-09
116,False,30,toilet,30,toilet,True,0.9388254284858704,0.3005799651145935,0.26293256878852844,0.037647396326065063,0.0002097556716762483
117,False,21,plant,21,plant,True,0.8862133622169495,0.4779514670372009,0.44438740611076355,0.03356406092643738,0.00016826557111926377
118,False,21,plant,21,plant,True,0.6885427832603455,0.7009227275848389,0.6813002824783325,0.019622445106506348,0.000246610987232998
119,False,30,toilet,30,toilet,True,0.9991754293441772,0.008491655811667442,0.007454975508153439,0.0010366803035140038,8.007604179738337e-08
120,False,14,guitar,14,guitar,True,0.9971784949302673,0.024120546877384186,0.02242816798388958,0.001692378893494606,3.1548674428449885e-07
121,False,0,airplane,0,airplane,True,0.9994086623191833,0.005903719458729029,0.005096270702779293,0.0008074487559497356,4.4242334240607306e-08
122,False,20,piano,31,tv_stand,False,0.3140564560890198,1.8085193634033203,1.5808006525039673,0.22771871089935303,0.0022304251324385405
123,False,31,tv_stand,4,bookshelf,False,0.7803856134414673,0.9000181555747986,0.8340264558792114,0.06599169969558716,0.00044800975592806935
124,False,30,toilet,30,toilet,True,0.9997571706771851,0.0027970033697783947,0.0025016649160534143,0.00029533845372498035,4.68250727081454e-09
125,False,17,monitor,17,monitor,True,0.9885464906692505,0.08613546192646027,0.07621435821056366,0.009921103715896606,9.279247024096549e-06
126,False,9,desk,18,night_stand,False,0.690396249294281,1.0469963550567627,0.9775429964065552,0.06945335865020752,0.0007248574984259903
127,False,14,guitar,14,guitar,True,0.9994733333587646,0.0055010500364005566,0.005153260659426451,0.00034778937697410583,8.903260351189601e-09
128,False,32,vase,32,vase,True,0.661218523979187,0.6786126494407654,0.6530438661575317,0.025568783283233643,0.0005449608433991671
129,False,16,mantel,16,mantel,True,0.6011493802070618,1.4573806524276733,1.3441146612167358,0.1132659912109375,0.0009445754694752395
130,False,0,airplane,0,airplane,True,0.9997574090957642,0.00273502035997808,0.0024462530855089426,0.0002887672744691372,8.01243249526351e-09
131,False,13,glass_box,13,glass_box,True,0.9232955574989319,0.3585837483406067,0.3068996071815491,0.05168414115905762,0.0004203721764497459
132,False,10,door,10,door,True,0.6934932470321655,0.6617482900619507,0.6285277009010315,0.03322058916091919,0.0006798768881708384
133,False,14,guitar,14,guitar,True,0.9985858798027039,0.013012005016207695,0.011613287962973118,0.0013987170532345772,1.4400416148419026e-07
134,False,2,bed,2,bed,True,0.42675697803497314,1.4315414428710938,1.3098914623260498,0.12164998054504395,0.0017018872313201427
135,False,17,monitor,17,monitor,True,0.9989707469940186,0.009441056288778782,0.008638574741780758,0.000802481546998024,6.197747381975205e-08
136,False,17,monitor,17,monitor,True,0.606030285358429,1.4802461862564087,1.401407241821289,0.07883894443511963,0.0007652369095012546
137,False,20,piano,25,sofa,False,0.3135976791381836,1.980830430984497,1.686048150062561,0.29478228092193604,0.0028083370998501778
138,False,0,airplane,0,airplane,True,0.999654233455658,0.003670957637950778,0.003128595184534788,0.0005423624534159899,1.741527455578762e-08
139,False,10,door,8,curtain,False,0.5381078720092773,1.2283334732055664,1.145068645477295,0.08326482772827148,0.0010055998573079705
140,False,21,plant,21,plant,True,0.47019144892692566,1.2153784036636353,1.1618516445159912,0.05352675914764404,0.000491863233037293
141,False,20,piano,20,piano,True,0.9969034790992737,0.027862848713994026,0.02571304701268673,0.0021498017013072968,3.3897603657351283e-07
142,False,5,car,5,car,True,0.9713961482048035,0.18757256865501404,0.16954860091209412,0.018023967742919922,4.00714052375406e-05
143,False,11,dresser,11,dresser,True,0.35655677318573,1.7057223320007324,1.6243280172348022,0.08139431476593018,0.0008004508563317358
144,False,34,xbox,19,person,False,0.2971881628036499,2.3773887157440186,2.1525771617889404,0.22481155395507812,0.0016561071388423443
145,False,23,range_hood,23,range_hood,True,0.7469438910484314,0.601988673210144,0.5607621669769287,0.04122650623321533,0.0008452307083643973
146,False,32,vase,32,vase,True,0.9504907727241516,0.2090350240468979,0.20322953164577484,0.005805492401123047,2.6912102839560248e-05
147,False,12,flower_pot,21,plant,False,0.5763923525810242,0.7630620002746582,0.7401353716850281,0.022926628589630127,0.0004150212334934622
148,False,5,car,5,car,True,0.9803248047828674,0.12752920389175415,0.11533535271883011,0.012193851172924042,1.7491081962361932e-05
149,False,16,mantel,16,mantel,True,0.9722861051559448,0.15983977913856506,0.1462794989347458,0.013560280203819275,2.5940580599126406e-05
150,False,14,guitar,14,guitar,True,0.9975131750106812,0.02213715761899948,0.02061241865158081,0.0015247389674186707,1.988562985388853e-07
151,False,11,dresser,11,dresser,True,0.41086795926094055,1.6615816354751587,1.528215765953064,0.13336586952209473,0.0014442368410527706
152,False,2,bed,2,bed,True,0.9979352355003357,0.01820981688797474,0.01577182672917843,0.0024379901587963104,6.76071351790597e-07
153,False,20,piano,28,table,False,0.7244336605072021,0.8929674625396729,0.7610062956809998,0.1319611668586731,0.0021501046139746904
154,False,6,chair,6,chair,True,0.9460470676422119,0.21865543723106384,0.18359176814556122,0.035063669085502625,0.000271630851784721
155,False,16,mantel,16,mantel,True,0.9905613660812378,0.06502392143011093,0.0545860156416893,0.01043790578842163,8.78513037605444e-06
156,False,1,bathtub,25,sofa,False,0.626734733581543,1.267723560333252,1.0979726314544678,0.16975092887878418,0.0019468286773189902
157,False,21,plant,21,plant,True,0.5660145878791809,1.362216830253601,1.114502191543579,0.24771463871002197,0.003362818155437708
158,False,5,car,5,car,True,0.5589902400970459,1.395830750465393,1.2141004800796509,0.1817302703857422,0.0022076747845858335
159,False,9,desk,9,desk,True,0.8528373837471008,0.7176315784454346,0.6490625739097595,0.06856900453567505,0.00042328148265369236
160,False,10,door,10,door,True,0.759634792804718,0.6075721979141235,0.5912800431251526,0.016292154788970947,0.0002573028323240578
161,False,9,desk,26,stairs,False,0.6741166710853577,1.13042414188385,0.9759711027145386,0.15445303916931152,0.0014984351582825184
162,False,18,night_stand,18,night_stand,True,0.5086159110069275,1.0237374305725098,0.9798900485038757,0.04384738206863403,0.0006558512104675174
163,False,25,sofa,25,sofa,True,0.9884373545646667,0.07592703402042389,0.07180038094520569,0.004126653075218201,3.825590283668134e-06
164,False,23,range_hood,23,range_hood,True,0.9107648730278015,0.5025603771209717,0.47011059522628784,0.03244978189468384,0.00011655246635200456
165,False,11,dresser,11,dresser,True,0.6576213836669922,1.0483005046844482,0.979841947555542,0.06845855712890625,0.0008377787307836115
166,False,14,guitar,14,guitar,True,0.9919278621673584,0.06365981698036194,0.052046529948711395,0.011613287031650543,9.400531780556776e-06
167,False,4,bookshelf,4,bookshelf,True,0.9733618497848511,0.16585972905158997,0.15420489013195038,0.011654838919639587,1.9288099792902358e-05
168,False,30,toilet,30,toilet,True,0.9992005228996277,0.007941147312521935,0.007047002669423819,0.0008941446430981159,5.585756568393663e-08
169,False,4,bookshelf,4,bookshelf,True,0.9623264074325562,0.18616309762001038,0.16586309671401978,0.0203000009059906,0.00010078079503728077
170,False,7,cone,7,cone,True,0.9955459833145142,0.03249313309788704,0.029059041291475296,0.003434091806411743,1.8333182651986135e-06
171,False,30,toilet,30,toilet,True,0.9968277215957642,0.02796681597828865,0.022079747170209885,0.005887068808078766,3.73728198610479e-06
172,False,15,lamp,15,lamp,True,0.6915279626846313,1.1393828392028809,1.0204429626464844,0.11893987655639648,0.0009753154590725899
173,False,19,person,19,person,True,0.5784755945205688,1.242367148399353,0.8661560416221619,0.37621110677719116,0.004717155359685421
174,False,30,toilet,30,toilet,True,0.9997534155845642,0.002781847259029746,0.002450002124533057,0.00033184513449668884,8.73657324262922e-09
175,False,6,chair,6,chair,True,0.9985083341598511,0.013426918536424637,0.012531952932476997,0.0008949656039476395,9.822598201481014e-08
176,False,8,curtain,17,monitor,False,0.8620233535766602,0.46382421255111694,0.42775681614875793,0.03606739640235901,0.0004150301683694124
177,False,30,toilet,30,toilet,True,0.9190338253974915,0.42262014746665955,0.37385743856430054,0.04876270890235901,0.00025355879915878177
178,False,23,range_hood,23,range_hood,True,0.9666398763656616,0.16433753073215485,0.15292492508888245,0.0114126056432724,3.7700596294598654e-05
179,False,23,range_hood,23,range_hood,True,0.9662506580352783,0.18145184218883514,0.16750897467136383,0.013942867517471313,2.9428347261273302e-05
180,False,14,guitar,14,guitar,True,0.9937881827354431,0.047863055020570755,0.04199938476085663,0.005863670259714127,3.1963952551450348e-06
181,False,25,sofa,25,sofa,True,0.9988671541213989,0.010837025940418243,0.009949246421456337,0.0008877795189619064,8.195001299782234e-08
182,False,5,car,5,car,True,0.8611887693405151,0.5761832594871521,0.5078406929969788,0.06834256649017334,0.0006683621322736144
183,False,1,bathtub,1,bathtub,True,0.7427989840507507,0.9551379680633545,0.8837882876396179,0.07134968042373657,0.0007835586438886821
184,False,25,sofa,25,sofa,True,0.9505143761634827,0.24778629839420319,0.23342911899089813,0.014357179403305054,4.0901675674831495e-05
185,False,4,bookshelf,4,bookshelf,True,0.9887110590934753,0.07375673949718475,0.06944243609905243,0.004314303398132324,3.048083726753248e-06
186,False,5,car,5,car,True,0.993826150894165,0.05019587278366089,0.045287810266017914,0.004908062517642975,2.013875700868084e-06
187,False,23,range_hood,23,range_hood,True,0.8251795172691345,0.5059322118759155,0.468664288520813,0.03726792335510254,0.0005714409635402262
188,False,4,bookshelf,4,bookshelf,True,0.8575035929679871,0.6083729267120361,0.5466888546943665,0.06168407201766968,0.0004972399328835309
189,False,29,tent,29,tent,True,0.6809666752815247,1.189286470413208,1.1179734468460083,0.07131302356719971,0.0006322424742393196
190,False,17,monitor,17,monitor,True,0.9973155856132507,0.022255655378103256,0.020084833726286888,0.002170821651816368,4.942194209434092e-07
191,False,28,table,28,table,True,0.9981711506843567,0.01608608476817608,0.014529455453157425,0.0015566293150186539,1.893165517685702e-07
192,False,23,range_hood,23,range_hood,True,0.9821487665176392,0.10954007506370544,0.0988708883523941,0.01066918671131134,1.5440620700246654e-05
193,False,21,plant,21,plant,True,0.45046958327293396,1.5295830965042114,1.4006158113479614,0.12896728515625,0.0015873037045821548
194,False,1,bathtub,1,bathtub,True,0.8713245391845703,0.6098610758781433,0.554692268371582,0.05516880750656128,0.0003111228288616985
195,False,0,airplane,0,airplane,True,0.9960674047470093,0.030495300889015198,0.02743866853415966,0.0030566323548555374,1.1473424592622905e-06
196,False,6,chair,6,chair,True,0.999755322933197,0.0027859173715114594,0.002426677383482456,0.00035923998802900314,1.1179221104384851e-08
197,False,31,tv_stand,4,bookshelf,False,0.7524957656860352,0.9765448570251465,0.9120884537696838,0.06445640325546265,0.0005655272398144007
198,False,4,bookshelf,4,bookshelf,True,0.9407892227172852,0.3163957893848419,0.2981146275997162,0.018281161785125732,4.7529421863146126e-05
199,False,32,vase,32,vase,True,0.8992717862129211,0.34749576449394226,0.3356234133243561,0.011872351169586182,0.00011027461005141959
200,False,11,dresser,11,dresser,True,0.6194782257080078,1.2212625741958618,1.1531893014907837,0.06807327270507812,0.0006956441793590784
201,False,13,glass_box,13,glass_box,True,0.5962311029434204,1.148115873336792,1.0919227600097656,0.05619311332702637,0.0008057840168476105
202,False,13,glass_box,13,glass_box,True,0.524843156337738,1.4266693592071533,1.3604869842529297,0.06618237495422363,0.0006190681597217917
203,False,22,radio,34,xbox,False,0.7466134428977966,0.8532745242118835,0.8045763373374939,0.04869818687438965,0.00042137267882935703
204,False,17,monitor,17,monitor,True,0.9997749328613281,0.0025058963801711798,0.002350366674363613,0.00015552970580756664,1.9811341456232867e-09
205,False,21,plant,21,plant,True,0.6289253830909729,0.9112204909324646,0.8816812038421631,0.029539287090301514,0.00027779952506534755
206,False,11,dresser,11,dresser,True,0.5724778771400452,1.1358040571212769,1.0757441520690918,0.06005990505218506,0.0007013959693722427
207,False,18,night_stand,27,stool,False,0.48285165429115295,1.4209270477294922,1.2626798152923584,0.1582472324371338,0.0020694478880614042
208,False,14,guitar,14,guitar,True,0.9519438147544861,0.29262688755989075,0.22955743968486786,0.06306944787502289,0.0003307338629383594
209,False,31,tv_stand,34,xbox,False,0.1849670112133026,2.6128997802734375,2.431828737258911,0.18107104301452637,0.0008144152234308422
210,False,23,range_hood,23,range_hood,True,0.977157711982727,0.11482144147157669,0.10493888705968857,0.009882554411888123,2.7601790861808695e-05
211,False,11,dresser,11,dresser,True,0.4461948275566101,1.5515847206115723,1.4853111505508423,0.06627357006072998,0.0006738218362443149
212,False,12,flower_pot,32,vase,False,0.9445782899856567,0.23699156939983368,0.22524328529834747,0.011748284101486206,4.6660250518471e-05
213,False,13,glass_box,33,wardrobe,False,0.6194486021995544,1.2045350074768066,1.1532385349273682,0.05129647254943848,0.0005076731322333217
214,False,23,range_hood,23,range_hood,True,0.7573108673095703,0.5840728282928467,0.5229879021644592,0.06108492612838745,0.0012097846483811736
