epoch,train_loss,train_acc,val_loss,val_acc,lr
70,0.47834612583392655,0.8433823529411765,0.5026014706706474,0.8441988950276244,0.000125
71,0.47995136036207525,0.8443627450980392,0.5297521433118957,0.8375690607734807,0.000125
72,0.4716765764047888,0.8479166666666667,0.5108805383766554,0.8497237569060774,0.000125
73,0.4732855794827874,0.85,0.5156674481887185,0.8453038674033149,0.000125
74,0.4609624531928281,0.8534313725490196,0.49125939442966526,0.8441988950276244,0.000125
75,0.45839843039680284,0.850735294117647,0.5070752857139756,0.8441988950276244,0.000125
76,0.4692154286408065,0.848406862745098,0.5140411803076939,0.8386740331491712,0.000125
77,0.4616551541762216,0.8509803921568627,0.5403262715313316,0.8386740331491712,0.000125
78,0.45575899740768444,0.8522058823529411,0.4974475071575102,0.8530386740331491,0.000125
79,0.46034150998060513,0.8495098039215686,0.49556525379254673,0.8441988950276244,6.25e-05
80,0.432730041589425,0.8582107843137254,0.4995649092105212,0.8519337016574585,6.25e-05
81,0.4249633476895677,0.8625,0.49465069770812986,0.8486187845303867,6.25e-05
82,0.4220088033805828,0.8611519607843138,0.5091983936109595,0.8430939226519337,6.25e-05
83,0.43324350110313026,0.8622549019607844,0.5027455638126773,0.850828729281768,6.25e-05
84,0.42963653756870324,0.8599264705882353,0.49469056597072114,0.8475138121546961,6.25e-05
85,0.41872158813429833,0.8649509803921569,0.49587343845578186,0.856353591160221,6.25e-05
86,0.42681988749188066,0.8613970588235295,0.483329446210387,0.8519337016574585,6.25e-05
87,0.42690700055278574,0.8623774509803922,0.490670418080704,0.856353591160221,6.25e-05
88,0.4179987148021813,0.8636029411764706,0.4984667678564293,0.8453038674033149,6.25e-05
89,0.4162206664091814,0.8665441176470589,0.4957503708686618,0.850828729281768,6.25e-05
90,0.41546620254231537,0.8629901960784314,0.4891847586104883,0.856353591160221,6.25e-05
91,0.4095950961390445,0.868014705882353,0.49683956704745635,0.8541436464088398,6.25e-05
92,0.4122196253821296,0.8660539215686275,0.4974599468115285,0.8552486187845304,6.25e-05
93,0.4147998624815889,0.864093137254902,0.4824848182293592,0.8607734806629834,6.25e-05
94,0.4078213778047983,0.8678921568627451,0.49589033673481386,0.8486187845303867,6.25e-05
95,0.41504972725540756,0.8655637254901961,0.4967333999786588,0.8596685082872928,6.25e-05
96,0.39347419779075504,0.8709558823529412,0.5039403669741931,0.8475138121546961,6.25e-05
97,0.4034769689862991,0.8678921568627451,0.5049022217481834,0.8430939226519337,6.25e-05
98,0.40124738676413946,0.866421568627451,0.4787488965698369,0.8574585635359117,6.25e-05
99,0.3983907365746377,0.8689950980392157,0.4955644037842092,0.8464088397790055,3.125e-05
