epoch,train_loss,train_acc,val_loss,val_acc,lr
72,0.5733195342489511,0.8262254901960784,0.5432735081535677,0.8232044198895028,0.000125
73,0.5486394077718338,0.8297794117647059,0.532615931916632,0.8243093922651934,0.000125
74,0.5540647231581806,0.8301470588235295,0.528709733288591,0.8408839779005525,0.000125
75,0.5455211965123272,0.8356617647058824,0.5334568030267789,0.8375690607734807,0.000125
76,0.537473745356584,0.834436274509804,0.5690708504855962,0.8220994475138121,0.000125
77,0.5389017018415495,0.8314950980392157,0.5280562336273615,0.8320441988950277,0.000125
78,0.5371563894030482,0.8308823529411765,0.5340962392190544,0.830939226519337,0.000125
79,0.5426268356769062,0.8294117647058824,0.5440801499298265,0.8331491712707182,6.25e-05
80,0.5351912320777363,0.8352941176470589,0.5205095592124686,0.8475138121546961,6.25e-05
81,0.510668361331557,0.8393382352941177,0.5252209467123885,0.8408839779005525,6.25e-05
82,0.5049724681666854,0.8427696078431373,0.5047328729655861,0.8541436464088398,6.25e-05
83,0.5213387433357805,0.8395833333333333,0.5145398284190268,0.8464088397790055,6.25e-05
84,0.5220213778737741,0.8406862745098039,0.5199819680076936,0.8519337016574585,6.25e-05
85,0.5047688203802533,0.8466911764705882,0.5227784671836136,0.8464088397790055,6.25e-05
86,0.4988985530713544,0.8400735294117647,0.5192739189988341,0.8364640883977901,6.25e-05
87,0.4890765890864258,0.8506127450980392,0.5045183341806107,0.8519337016574585,6.25e-05
88,0.4956934587870482,0.8439950980392157,0.5339049717339363,0.8419889502762431,6.25e-05
89,0.49886272261134845,0.8435049019607843,0.5123489524778082,0.850828729281768,6.25e-05
90,0.4960020557274118,0.8465686274509804,0.5246790144983576,0.8408839779005525,6.25e-05
91,0.4994984800494595,0.8466911764705882,0.5152345002685462,0.8419889502762431,6.25e-05
92,0.49765750857438146,0.8424019607843137,0.5102731250267661,0.8386740331491712,6.25e-05
93,0.4907019908530709,0.848406862745098,0.5192395617948711,0.8441988950276244,6.25e-05
94,0.49660810868733946,0.8433823529411765,0.5106575221646557,0.8408839779005525,6.25e-05
95,0.4842727899872671,0.8512254901960784,0.5209006069114853,0.8397790055248618,6.25e-05
96,0.49413896807411584,0.8447303921568627,0.49379757346369285,0.8475138121546961,6.25e-05
97,0.4885848470139004,0.8442401960784314,0.505945544249445,0.8430939226519337,6.25e-05
98,0.4872611842727334,0.8490196078431372,0.4962524582667904,0.8475138121546961,6.25e-05
99,0.47611416979454085,0.8549019607843137,0.5004260230459561,0.8430939226519337,3.125e-05
