sample_idx,is_ood,true_label,true_class_name,pred_label,pred_class_name,correct,confidence,total_entropy,aleatoric,epistemic,variance
38,False,23,range_hood,23,range_hood,True,0.587318480014801,0.8900321125984192,0.7663542032241821,0.12367790937423706,0.0022484385408461094
39,False,25,sofa,25,sofa,True,0.9949625730514526,0.04150252789258957,0.03293533995747566,0.008567187935113907,5.736720140703255e-06
40,False,16,mantel,16,mantel,True,0.9752616286277771,0.14337198436260223,0.11762920767068863,0.025742776691913605,6.115722499089316e-05
41,False,18,night_stand,28,table,False,0.8398355841636658,0.6439824104309082,0.5582416653633118,0.08574074506759644,0.0005943238502368331
42,False,25,sofa,25,sofa,True,0.9976792931556702,0.02028646692633629,0.01768164336681366,0.002604823559522629,5.401486191658478e-07
43,False,23,range_hood,23,range_hood,True,0.9494659304618835,0.25867554545402527,0.21382936835289001,0.044846177101135254,0.00019406521460041404
44,False,16,mantel,16,mantel,True,0.9925726056098938,0.06093132123351097,0.0527573861181736,0.008173935115337372,3.793785253947135e-06
45,False,11,dresser,11,dresser,True,0.47778749465942383,1.3980731964111328,1.3096016645431519,0.08847153186798096,0.0011227912036702037
46,False,11,dresser,11,dresser,True,0.640243411064148,1.1868031024932861,0.9260513782501221,0.26075172424316406,0.0037861308082938194
47,False,0,airplane,0,airplane,True,0.9994921088218689,0.005550083704292774,0.005037383176386356,0.0005127005279064178,1.292842011224593e-08
48,False,4,bookshelf,4,bookshelf,True,0.9836029410362244,0.10722550749778748,0.08984579145908356,0.01737971603870392,4.043247099616565e-05
49,False,5,car,5,car,True,0.981507420539856,0.11065252125263214,0.06630076467990875,0.04435175657272339,0.0002217753353761509
50,False,16,mantel,16,mantel,True,0.9972603917121887,0.023865601047873497,0.020896967500448227,0.00296863354742527,6.608572675759206e-07
51,False,28,table,28,table,True,0.7437307238578796,0.9542351961135864,0.8472689986228943,0.10696619749069214,0.0008460842072963715
52,False,6,chair,6,chair,True,0.9963640570640564,0.02960927039384842,0.018609175458550453,0.011000094935297966,1.3363091056817211e-05
53,False,11,dresser,18,night_stand,False,0.3686020076274872,1.5189563035964966,1.4095346927642822,0.10942161083221436,0.00110569316893816
54,False,34,xbox,6,chair,False,0.41152751445770264,2.02938175201416,1.456949234008789,0.5724325180053711,0.005416372790932655
55,False,17,monitor,30,toilet,False,0.48009398579597473,1.2059966325759888,0.9520792961120605,0.2539173364639282,0.0042088874615728855
56,False,33,wardrobe,24,sink,False,0.8381571769714355,0.7807498574256897,0.6551470756530762,0.12560278177261353,0.0008373467135243118
57,False,20,piano,20,piano,True,0.9928106069564819,0.05718804523348808,0.047192320227622986,0.009995725005865097,5.755135134677403e-06
58,False,28,table,28,table,True,0.5074185729026794,1.0733997821807861,0.9041696190834045,0.1692301630973816,0.003161175874993205
59,False,33,wardrobe,34,xbox,False,0.7315738797187805,0.834963858127594,0.7113800048828125,0.1235838532447815,0.0018744115950539708
60,False,18,night_stand,18,night_stand,True,0.32247698307037354,1.8047583103179932,1.5104788541793823,0.29427945613861084,0.002995068905875087
61,False,30,toilet,30,toilet,True,0.998384416103363,0.015186105854809284,0.013238808140158653,0.001947297714650631,3.2784791414997017e-07
62,False,30,toilet,30,toilet,True,0.9946010112762451,0.04382546246051788,0.035790856927633286,0.008034605532884598,4.527588316705078e-06
63,False,4,bookshelf,4,bookshelf,True,0.9820442795753479,0.1291062980890274,0.11545499414205551,0.013651303946971893,1.0053871847048867e-05
64,False,2,bed,2,bed,True,0.9975126385688782,0.022618362680077553,0.01990026980638504,0.0027180928736925125,6.361221380757343e-07
65,False,17,monitor,17,monitor,True,0.9889237880706787,0.08877655118703842,0.07556205242872238,0.01321449875831604,1.0824976925505325e-05
66,False,4,bookshelf,4,bookshelf,True,0.9633923172950745,0.19409696757793427,0.14133688807487488,0.05276007950305939,0.0003775742370635271
67,False,23,range_hood,23,range_hood,True,0.9593482613563538,0.25096940994262695,0.2087891399860382,0.042180269956588745,8.21964131318964e-05
68,False,14,guitar,14,guitar,True,0.8897790312767029,0.5360448956489563,0.4083223044872284,0.1277225911617279,0.0008984925807453692
69,False,17,monitor,17,monitor,True,0.6443915963172913,1.3762011528015137,1.1781370639801025,0.19806408882141113,0.001893300679512322
70,False,34,xbox,22,radio,False,0.37418872117996216,1.7290501594543457,1.567078948020935,0.16197121143341064,0.0013018629979342222
71,False,31,tv_stand,31,tv_stand,True,0.9050991535186768,0.3710039556026459,0.3191262185573578,0.051877737045288086,0.0004713313828688115
72,False,13,glass_box,13,glass_box,True,0.5800454616546631,1.375717043876648,1.2238500118255615,0.15186703205108643,0.0016792922979220748
73,False,31,tv_stand,31,tv_stand,True,0.5329930186271667,0.7576470375061035,0.6301683783531189,0.12747865915298462,0.003164427587762475
74,False,22,radio,22,radio,True,0.9614965319633484,0.2255776822566986,0.17306292057037354,0.05251476168632507,0.00016690042684786022
75,False,2,bed,9,desk,False,0.39774954319000244,1.9878697395324707,1.7185630798339844,0.26930665969848633,0.0021383222192525864
76,False,16,mantel,16,mantel,True,0.98944091796875,0.0781155601143837,0.06312714517116547,0.014988414943218231,1.6145664631039836e-05
77,False,7,cone,7,cone,True,0.6245155930519104,0.9058369398117065,0.7204704284667969,0.18536651134490967,0.0038196963723748922
78,False,21,plant,27,stool,False,0.6610610485076904,1.2540075778961182,1.1041288375854492,0.14987874031066895,0.0013811736134812236
79,False,9,desk,11,dresser,False,0.5921359062194824,1.566556453704834,1.3476359844207764,0.21892046928405762,0.0016952874138951302
80,False,29,tent,29,tent,True,0.9672176837921143,0.21048788726329803,0.18650847673416138,0.023979410529136658,3.3711672585923225e-05
81,False,28,table,2,bed,False,0.3165489733219147,1.5882408618927002,1.3958051204681396,0.19243574142456055,0.001987122232094407
82,False,0,airplane,0,airplane,True,0.9990732669830322,0.008976742625236511,0.008113187737762928,0.0008635548874735832,5.2174502940260936e-08
83,False,16,mantel,16,mantel,True,0.9640704989433289,0.1807490438222885,0.16506244242191315,0.015686601400375366,4.2945361201418564e-05
84,False,31,tv_stand,3,bench,False,0.8354546427726746,0.5069278478622437,0.43170052766799927,0.07522732019424438,0.0009477446437813342
85,False,5,car,5,car,True,0.9890862703323364,0.08267346024513245,0.07242578268051147,0.010247677564620972,8.577208063798025e-06
86,False,2,bed,2,bed,True,0.996468722820282,0.028714794665575027,0.025284424424171448,0.0034303702414035797,8.876904189492052e-07
87,False,0,airplane,0,airplane,True,0.9987975358963013,0.011956565082073212,0.01061000395566225,0.0013465611264109612,1.0475243783503174e-07
88,False,30,toilet,30,toilet,True,0.9987981915473938,0.011731626465916634,0.010379938408732414,0.0013516880571842194,1.1685603595879002e-07
89,False,2,bed,22,radio,False,0.35084033012390137,1.6497275829315186,1.4816170930862427,0.16811048984527588,0.0016389827942475677
90,False,25,sofa,25,sofa,True,0.9852598309516907,0.09564507007598877,0.08147205412387848,0.01417301595211029,2.033190685324371e-05
91,False,16,mantel,16,mantel,True,0.9832971096038818,0.11015794426202774,0.0913551077246666,0.018802836537361145,2.4378094167332165e-05
92,False,9,desk,9,desk,True,0.7352123260498047,0.9464192390441895,0.7212352752685547,0.22518396377563477,0.0024618017487227917
93,False,25,sofa,25,sofa,True,0.9921256303787231,0.058838702738285065,0.04889538511633873,0.009943317621946335,8.680755854584277e-06
94,False,9,desk,9,desk,True,0.9939442276954651,0.04757959395647049,0.04112391173839569,0.006455682218074799,3.4682202567637432e-06
95,False,30,toilet,30,toilet,True,0.9992451071739197,0.0076488470658659935,0.006331244017928839,0.0013176030479371548,1.3207115046043327e-07
96,False,9,desk,9,desk,True,0.9929807186126709,0.05256906524300575,0.037590719759464264,0.014978345483541489,2.3561420675832778e-05
97,False,30,toilet,30,toilet,True,0.9992780685424805,0.007632440887391567,0.006823445670306683,0.0008089952170848846,3.309268592488479e-08
98,False,30,toilet,30,toilet,True,0.9982040524482727,0.01747436635196209,0.014852629974484444,0.002621736377477646,2.845630717729364e-07
99,False,0,airplane,0,airplane,True,0.9989380836486816,0.010775282979011536,0.009348387829959393,0.001426895149052143,1.5648633677756152e-07
100,False,12,flower_pot,21,plant,False,0.5774180293083191,1.2701301574707031,1.1036953926086426,0.16643476486206055,0.0016528444830328226
101,False,21,plant,21,plant,True,0.23297272622585297,2.134446144104004,1.8025277853012085,0.3319183588027954,0.0024219646584242582
102,False,7,cone,7,cone,True,0.9392311573028564,0.2990609109401703,0.22633104026317596,0.07272987067699432,0.00035363392089493573
103,False,16,mantel,16,mantel,True,0.990702748298645,0.06434705853462219,0.055803682655096054,0.008543375879526138,7.899784577602986e-06
104,False,13,glass_box,13,glass_box,True,0.5420737862586975,1.4395661354064941,1.2990593910217285,0.14050674438476562,0.0015344383427873254
105,False,6,chair,6,chair,True,0.9982123374938965,0.016060862690210342,0.014222214929759502,0.00183864776045084,2.736222484145401e-07
106,False,21,plant,21,plant,True,0.6855636835098267,1.1376545429229736,0.9307171106338501,0.20693743228912354,0.0019263123394921422
107,False,18,night_stand,18,night_stand,True,0.5182235836982727,1.2876231670379639,1.1593722105026245,0.12825095653533936,0.0015278722858056426
108,False,33,wardrobe,33,wardrobe,True,0.7625637650489807,0.9905946850776672,0.8882976770401001,0.10229700803756714,0.0007690106867812574
109,False,3,bench,3,bench,True,0.9958478808403015,0.03557915613055229,0.0295783169567585,0.006000839173793793,2.2072238152759383e-06
110,False,31,tv_stand,31,tv_stand,True,0.470350444316864,1.1824357509613037,1.0428194999694824,0.1396162509918213,0.0019483735086396337
111,False,29,tent,29,tent,True,0.9461179375648499,0.30758124589920044,0.2619656026363373,0.04561564326286316,9.853964729700238e-05
112,False,32,vase,32,vase,True,0.9589549899101257,0.20877104997634888,0.19079910218715668,0.0179719477891922,5.63606881769374e-05
113,False,5,car,5,car,True,0.9777016043663025,0.15014895796775818,0.1253506988286972,0.024798259139060974,4.184502540738322e-05
114,False,0,airplane,0,airplane,True,0.9877004623413086,0.08409208059310913,0.06178674474358559,0.022305335849523544,5.155169856152497e-05
115,False,6,chair,6,chair,True,0.9954506158828735,0.03769239783287048,0.031194159761071205,0.006498238071799278,2.436351223877864e-06
116,False,30,toilet,30,toilet,True,0.9912018179893494,0.06727627664804459,0.058939650654792786,0.0083366259932518,5.197227437747642e-06
117,False,21,plant,21,plant,True,0.5466656684875488,1.6356524229049683,1.269897699356079,0.36575472354888916,0.003061841242015362
118,False,21,plant,21,plant,True,0.7183748483657837,0.9344587326049805,0.8142621517181396,0.12019658088684082,0.0014111584750935435
119,False,30,toilet,30,toilet,True,0.9995781183242798,0.004662198480218649,0.004048855975270271,0.0006133425049483776,1.4834165895649676e-08
120,False,14,guitar,14,guitar,True,0.9783689975738525,0.14244863390922546,0.11071113497018814,0.03173749893903732,5.1885261200368404e-05
121,False,0,airplane,0,airplane,True,0.9702494740486145,0.18797823786735535,0.14951670169830322,0.038461536169052124,0.00013187204604037106
122,False,20,piano,20,piano,True,0.5954228043556213,1.4109392166137695,0.9059278964996338,0.5050113201141357,0.005642035976052284
123,False,31,tv_stand,4,bookshelf,False,0.39762580394744873,1.6667340993881226,1.4022225141525269,0.2645115852355957,0.0029219528660178185
124,False,30,toilet,30,toilet,True,0.9914336800575256,0.05861549824476242,0.0428653210401535,0.015750177204608917,2.420079727016855e-05
125,False,17,monitor,17,monitor,True,0.9514444470405579,0.2566649913787842,0.21682381629943848,0.0398411750793457,0.00019350004731677473
126,False,9,desk,18,night_stand,False,0.5781422257423401,1.4822824001312256,1.2808222770690918,0.2014601230621338,0.001750510884448886
127,False,14,guitar,14,guitar,True,0.9794389605522156,0.13588634133338928,0.11264108866453171,0.023245252668857574,4.1717099520610645e-05
128,False,32,vase,32,vase,True,0.6503445506095886,0.6723552346229553,0.6307048201560974,0.04165041446685791,0.0009722954710014164
129,False,16,mantel,16,mantel,True,0.8334690928459167,0.7251569628715515,0.5856205224990845,0.13953644037246704,0.0011753697181120515
130,False,0,airplane,0,airplane,True,0.9997754096984863,0.0023986732121556997,0.002105442574247718,0.00029323063790798187,8.487999636486165e-09
131,False,13,glass_box,13,glass_box,True,0.9435405135154724,0.3226708769798279,0.2723466753959656,0.050324201583862305,0.00018312268366571516
132,False,10,door,8,curtain,False,0.6001274585723877,0.8340237140655518,0.7686977982521057,0.06532591581344604,0.0011119007831439376
133,False,14,guitar,14,guitar,True,0.9963669776916504,0.029609233140945435,0.025941072031855583,0.0036681611090898514,7.436888154188637e-07
134,False,2,bed,2,bed,True,0.9331769943237305,0.32318684458732605,0.28255555033683777,0.04063129425048828,0.0001952613383764401
135,False,17,monitor,17,monitor,True,0.997738778591156,0.020619526505470276,0.017165323719382286,0.00345420278608799,6.318107352853986e-07
136,False,17,monitor,17,monitor,True,0.7769010663032532,0.9818253517150879,0.864786684513092,0.11703866720199585,0.0010172498878091574
137,False,20,piano,20,piano,True,0.22059543430805206,2.14206600189209,1.717751383781433,0.42431461811065674,0.003676930908113718
138,False,0,airplane,0,airplane,True,0.998113214969635,0.018411263823509216,0.015652408823370934,0.0027588550001382828,4.0032054471339507e-07
139,False,10,door,21,plant,False,0.32827863097190857,1.3996484279632568,1.150423288345337,0.24922513961791992,0.003332986030727625
140,False,21,plant,21,plant,True,0.5398878455162048,1.1442137956619263,1.0422718524932861,0.10194194316864014,0.0008623669273220003
141,False,20,piano,20,piano,True,0.9952884912490845,0.03981092572212219,0.03233373910188675,0.007477186620235443,2.4758871859376086e-06
142,False,5,car,5,car,True,0.9612576961517334,0.23511436581611633,0.20407475531101227,0.031039610505104065,9.16154749575071e-05
143,False,11,dresser,11,dresser,True,0.4779546856880188,1.5890626907348633,1.4351731538772583,0.15388953685760498,0.0014686898794025183
144,False,34,xbox,22,radio,False,0.46443942189216614,1.9793992042541504,1.742870807647705,0.2365283966064453,0.001832207664847374
145,False,23,range_hood,23,range_hood,True,0.5996464490890503,0.6997910737991333,0.6195515394210815,0.08023953437805176,0.0019496589666232467
146,False,32,vase,32,vase,True,0.9634171724319458,0.16476963460445404,0.1568487584590912,0.007920876145362854,2.752402906480711e-05
147,False,12,flower_pot,21,plant,False,0.8091687560081482,0.5371216535568237,0.49793902039527893,0.0391826331615448,0.000598036393057555
148,False,5,car,5,car,True,0.9847502708435059,0.09912750124931335,0.08662116527557373,0.012506335973739624,1.9372204405954108e-05
149,False,16,mantel,16,mantel,True,0.9225769639015198,0.4231421947479248,0.32085558772087097,0.10228660702705383,0.0006510122329927981
150,False,14,guitar,14,guitar,True,0.9851551055908203,0.1007862538099289,0.08406424522399902,0.01672200858592987,2.6622488803695887e-05
151,False,11,dresser,11,dresser,True,0.35765814781188965,1.8555190563201904,1.6325819492340088,0.22293710708618164,0.0019693835638463497
152,False,2,bed,2,bed,True,0.9991437792778015,0.008404256775975227,0.00727033568546176,0.0011339210905134678,1.4821708305134962e-07
153,False,20,piano,28,table,False,0.8381292223930359,0.8598021864891052,0.7458955645561218,0.1139066219329834,0.0006299166125245392
154,False,6,chair,6,chair,True,0.9946497678756714,0.04438326507806778,0.03736921772360802,0.007014047354459763,3.923654730897397e-06
155,False,16,mantel,16,mantel,True,0.9921494126319885,0.062074415385723114,0.04820150509476662,0.013872910290956497,1.0410839422547724e-05
156,False,1,bathtub,2,bed,False,0.38124939799308777,1.5534887313842773,1.1589559316635132,0.39453279972076416,0.004832353908568621
157,False,21,plant,21,plant,True,0.7212321162223816,1.0562043190002441,0.8026148676872253,0.2535894513130188,0.0020012494642287493
158,False,5,car,25,sofa,False,0.8304144740104675,0.7640883922576904,0.6079328060150146,0.15615558624267578,0.0013909501722082496
159,False,9,desk,9,desk,True,0.9214011430740356,0.40726467967033386,0.30001991987228394,0.10724475979804993,0.0008743410580791533
160,False,10,door,10,door,True,0.5925281643867493,0.7609505653381348,0.6923051476478577,0.0686454176902771,0.0013545278925448656
161,False,9,desk,9,desk,True,0.5574246644973755,1.1386604309082031,0.6538379788398743,0.48482245206832886,0.007152734324336052
162,False,18,night_stand,11,dresser,False,0.5265250205993652,1.0109705924987793,0.9355183839797974,0.07545220851898193,0.001281962264329195
163,False,25,sofa,25,sofa,True,0.9920512437820435,0.06102634593844414,0.05245504900813103,0.00857129693031311,5.046440492151305e-06
164,False,23,range_hood,23,range_hood,True,0.9149689674377441,0.4905267357826233,0.4104042053222656,0.08012253046035767,0.00026776950107887387
165,False,11,dresser,11,dresser,True,0.6299915909767151,1.1447696685791016,1.0545074939727783,0.09026217460632324,0.0008857605280354619
166,False,14,guitar,14,guitar,True,0.8704232573509216,0.5961692333221436,0.48267436027526855,0.113494873046875,0.000740378221962601
167,False,4,bookshelf,4,bookshelf,True,0.7165039777755737,1.196346402168274,0.9551638960838318,0.24118250608444214,0.0023076175712049007
168,False,30,toilet,30,toilet,True,0.9954351186752319,0.03845738619565964,0.031207585707306862,0.007249800488352776,4.091596110811224e-06
169,False,4,bookshelf,4,bookshelf,True,0.826145589351654,0.6195423007011414,0.524867832660675,0.09467446804046631,0.0009379558032378554
170,False,7,cone,7,cone,True,0.9945887923240662,0.041890762746334076,0.03613028675317764,0.005760475993156433,2.151150283680181e-06
171,False,30,toilet,30,toilet,True,0.9937312602996826,0.04825158044695854,0.041160088032484055,0.007091492414474487,3.1953356938174693e-06
172,False,15,lamp,32,vase,False,0.6659391522407532,1.1172809600830078,0.889898419380188,0.22738254070281982,0.002554458798840642
173,False,19,person,19,person,True,0.8020206689834595,0.7695273160934448,0.5213193893432617,0.2482079267501831,0.002225271426141262
174,False,30,toilet,30,toilet,True,0.9960585832595825,0.03480873256921768,0.02936723828315735,0.005441494286060333,2.0437146304175258e-06
175,False,6,chair,6,chair,True,0.9982982277870178,0.016193915158510208,0.014319317415356636,0.001874597743153572,1.9938786977036216e-07
176,False,8,curtain,17,monitor,False,0.510870099067688,1.0101139545440674,0.8104013204574585,0.1997126340866089,0.003926387056708336
177,False,30,toilet,30,toilet,True,0.9886897802352905,0.08018411695957184,0.06957797706127167,0.010606139898300171,9.476885679760017e-06
178,False,23,range_hood,23,range_hood,True,0.563930332660675,0.7603920698165894,0.6514416337013245,0.10895043611526489,0.002413355279713869
179,False,23,range_hood,23,range_hood,True,0.9333590269088745,0.2934694290161133,0.25936564803123474,0.03410378098487854,0.00018378118693362921
180,False,14,guitar,14,guitar,True,0.9828751683235168,0.11427810788154602,0.09469045698642731,0.019587650895118713,2.4733082682359964e-05
181,False,25,sofa,25,sofa,True,0.9987250566482544,0.01132199540734291,0.009931580163538456,0.0013904152438044548,2.159492140663133e-07
182,False,5,car,5,car,True,0.916615903377533,0.3585587441921234,0.23263335227966309,0.12592539191246033,0.0015446289908140898
183,False,1,bathtub,1,bathtub,True,0.8442859053611755,0.6160696744918823,0.5465129613876343,0.06955671310424805,0.0006294010090641677
184,False,25,sofa,25,sofa,True,0.8485807776451111,0.5069019198417664,0.436662882566452,0.07023903727531433,0.0008916190126910806
185,False,4,bookshelf,4,bookshelf,True,0.9511215686798096,0.2405315339565277,0.21004284918308258,0.03048868477344513,0.00015774861094541848
186,False,5,car,5,car,True,0.9545072317123413,0.25695741176605225,0.16970400512218475,0.08725340664386749,0.0005451052566058934
187,False,23,range_hood,23,range_hood,True,0.65995854139328,0.764202356338501,0.6096848845481873,0.15451747179031372,0.0032190659549087286
188,False,4,bookshelf,4,bookshelf,True,0.6040235161781311,1.1322380304336548,0.9776738286018372,0.15456420183181763,0.002100766869261861
189,False,29,tent,29,tent,True,0.6657961010932922,1.1711281538009644,1.0447851419448853,0.1263430118560791,0.001146702328696847
190,False,17,monitor,17,monitor,True,0.9885522127151489,0.08058246225118637,0.06788062304258347,0.012701839208602905,1.5680889191571623e-05
191,False,28,table,28,table,True,0.9908664226531982,0.06221999228000641,0.05479768291115761,0.007422309368848801,4.682841790781822e-06
192,False,23,range_hood,23,range_hood,True,0.9542211294174194,0.21244461834430695,0.17894166707992554,0.03350295126438141,0.0001545800914755091
193,False,21,plant,26,stairs,False,0.6130926012992859,1.2103359699249268,1.0356366634368896,0.1746993064880371,0.0020538438111543655
194,False,1,bathtub,1,bathtub,True,0.8983399271965027,0.5221160054206848,0.44164037704467773,0.08047562837600708,0.0004167135921306908
195,False,0,airplane,0,airplane,True,0.9979153275489807,0.017529716715216637,0.01535593532025814,0.002173781394958496,5.215998726271209e-07
196,False,6,chair,6,chair,True,0.9998144507408142,0.0021366002038121223,0.0019343914464116096,0.0002022087574005127,2.7988733553030443e-09
197,False,31,tv_stand,4,bookshelf,False,0.9258533120155334,0.34926995635032654,0.3199424147605896,0.02932754158973694,0.00013293919619172812
198,False,4,bookshelf,4,bookshelf,True,0.9859122633934021,0.10509045422077179,0.09043712913990021,0.014653325080871582,1.4841947631794028e-05
199,False,32,vase,32,vase,True,0.9674277901649475,0.15532974898815155,0.1473468542098999,0.007982894778251648,2.3028025680105202e-05
200,False,11,dresser,11,dresser,True,0.7929472327232361,0.8423736691474915,0.7660009264945984,0.07637274265289307,0.000439054419985041
201,False,13,glass_box,13,glass_box,True,0.5573773980140686,1.2983250617980957,1.1030774116516113,0.19524765014648438,0.0026904826518148184
202,False,13,glass_box,13,glass_box,True,0.7009570002555847,1.100813865661621,0.9914631843566895,0.10935068130493164,0.0009575893636792898
203,False,22,radio,34,xbox,False,0.738508939743042,0.8936387896537781,0.8081257343292236,0.08551305532455444,0.0010213819332420826
204,False,17,monitor,17,monitor,True,0.9983413815498352,0.015587378293275833,0.013515436090528965,0.002071942202746868,2.51781841598131e-07
205,False,21,plant,21,plant,True,0.6185621619224548,0.8303546905517578,0.7576403617858887,0.07271432876586914,0.0010607949225232005
206,False,11,dresser,11,dresser,True,0.76982182264328,0.7606383562088013,0.6905322670936584,0.07010608911514282,0.0008062521228566766
207,False,18,night_stand,18,night_stand,True,0.4502985179424286,1.3017592430114746,1.0682817697525024,0.23347747325897217,0.0029875056352466345
208,False,14,guitar,14,guitar,True,0.7613793015480042,0.9572147130966187,0.730873167514801,0.22634154558181763,0.0020397056359797716
209,False,31,tv_stand,31,tv_stand,True,0.31719401478767395,1.9286998510360718,1.5433670282363892,0.3853328227996826,0.003508120309561491
210,False,23,range_hood,23,range_hood,True,0.9140230417251587,0.3124932050704956,0.2625545859336853,0.0499386191368103,0.0004789490776602179
211,False,11,dresser,24,sink,False,0.2990885376930237,1.8972105979919434,1.6753065586090088,0.22190403938293457,0.0022656593937426805
212,False,12,flower_pot,32,vase,False,0.9681681394577026,0.16738127171993256,0.1561373621225357,0.01124390959739685,2.1420664779725485e-05
213,False,13,glass_box,33,wardrobe,False,0.5786636471748352,1.3103296756744385,1.1721429824829102,0.13818669319152832,0.0013611444737762213
214,False,23,range_hood,23,range_hood,True,0.9432809948921204,0.2789759635925293,0.22584672272205353,0.05312924087047577,0.00030416512163355947
215,False,8,curtain,8,curtain,True,0.5391287803649902,1.130151629447937,0.9622979760169983,0.16785365343093872,0.002609868999570608
