epoch,train_loss,train_acc,val_loss,val_acc,lr
48,0.49277414148758986,0.8432598039215686,0.5272108226849888,0.8397790055248618,0.00025
49,0.49067924140379676,0.8411764705882353,0.5285368320691651,0.8408839779005525,0.00025
50,0.4896953907664845,0.84375,0.5490947845232421,0.8453038674033149,0.00025
51,0.4742561309021886,0.8480392156862745,0.5387646235155137,0.8464088397790055,0.00025
52,0.4761718306400664,0.8473039215686274,0.5800615738109989,0.8220994475138121,0.00025
53,0.46682452594738855,0.8479166666666667,0.5144212048356704,0.8419889502762431,0.00025
54,0.4640628652480337,0.8517156862745098,0.5075070788847149,0.8441988950276244,0.00025
55,0.46496601074360816,0.8444852941176471,0.5179125828637603,0.850828729281768,0.00025
56,0.4658727759782202,0.8498774509803921,0.5439138614670348,0.8342541436464088,0.00025
57,0.4523235598747219,0.8487745098039216,0.5303873578487839,0.8430939226519337,0.00025
58,0.4511728029719583,0.8552696078431372,0.5480851098318785,0.8386740331491712,0.00025
59,0.4556819031259877,0.8496323529411764,0.516027410122571,0.8430939226519337,0.000125
60,0.4152684142217761,0.8621323529411765,0.48484223158978623,0.8519337016574585,0.000125
61,0.40459186651390383,0.8686274509803922,0.4963319744853025,0.8475138121546961,0.000125
62,0.38794854609358476,0.8698529411764706,0.48076112612834954,0.8519337016574585,0.000125
63,0.38808773785672557,0.8745098039215686,0.48938180833890293,0.8574585635359117,0.000125
64,0.38660154739285485,0.8727941176470588,0.5117444391408678,0.850828729281768,0.000125
65,0.3828984429318429,0.8767156862745098,0.4838269122397702,0.8541436464088398,0.000125
66,0.37272978979744165,0.875,0.5114302039146423,0.8519337016574585,0.000125
67,0.39159426782026924,0.8702205882352941,0.5015355147709504,0.850828729281768,0.000125
68,0.37442786451445104,0.876593137254902,0.49840681770229867,0.8497237569060774,0.000125
69,0.3760021120751589,0.8758578431372549,0.4746002475859711,0.8607734806629834,0.000125
70,0.3608025948118962,0.8802696078431372,0.5018685555589791,0.8497237569060774,0.000125
71,0.3676063114560207,0.8757352941176471,0.4854934672624367,0.861878453038674,0.000125
72,0.36807680530143866,0.8785539215686274,0.4974550616675319,0.8541436464088398,0.000125
73,0.35569760960923913,0.881985294117647,0.5033289346576396,0.8541436464088398,0.000125
74,0.3603188301087828,0.8775735294117647,0.4814634919166565,0.8674033149171271,0.000125
75,0.35398688477569096,0.8829656862745098,0.514398427299373,0.8552486187845304,0.000125
76,0.35271088282267254,0.8824754901960784,0.4995637374029634,0.8519337016574585,0.000125
77,0.3467741691057083,0.8863970588235294,0.4993596718456205,0.8640883977900552,0.000125
78,0.35250302706368775,0.8824754901960784,0.4761712093379616,0.8574585635359117,0.000125
79,0.34480706888657053,0.8852941176470588,0.47783554081100127,0.8574585635359117,6.25e-05
80,0.32868833574290135,0.8900735294117647,0.4611043506564356,0.8696132596685083,6.25e-05
81,0.3256929226253425,0.8911764705882353,0.472245684513071,0.8674033149171271,6.25e-05
82,0.30990589221406184,0.8985294117647059,0.4640872531832911,0.861878453038674,6.25e-05
83,0.3254137414497414,0.8932598039215687,0.4893955504696672,0.8530386740331491,6.25e-05
84,0.3295587287964985,0.8889705882352941,0.4698469739592536,0.8629834254143647,6.25e-05
85,0.3138496154928622,0.8954656862745098,0.47582035354487806,0.8552486187845304,6.25e-05
86,0.30964307967287263,0.8960784313725491,0.46081347109863113,0.8640883977900552,6.25e-05
87,0.3052913941370861,0.8959558823529412,0.4654588457629167,0.8629834254143647,6.25e-05
88,0.31413099614776235,0.8975490196078432,0.4819544900846745,0.856353591160221,6.25e-05
89,0.3078988120936448,0.895343137254902,0.46283961429121745,0.8696132596685083,6.25e-05
90,0.3022024635005111,0.8981617647058824,0.47917618073152574,0.8552486187845304,6.25e-05
91,0.30426514321034787,0.8975490196078432,0.489049918085172,0.8552486187845304,6.25e-05
92,0.3053285456106795,0.8979166666666667,0.4824018014070079,0.8607734806629834,6.25e-05
93,0.29813956723674084,0.9018382352941177,0.47532985566070723,0.8640883977900552,6.25e-05
94,0.30457810623657755,0.8949754901960785,0.4629115837055017,0.8607734806629834,6.25e-05
95,0.294043914018477,0.9022058823529412,0.47571968577843343,0.8585635359116022,6.25e-05
96,0.3070767783627971,0.8955882352941177,0.4638171357344527,0.8574585635359117,6.25e-05
97,0.30275892092728024,0.8993872549019608,0.4820340878397062,0.8596685082872928,6.25e-05
98,0.2984077796681348,0.8986519607843138,0.45970587914819877,0.856353591160221,6.25e-05
99,0.288798123776993,0.9026960784313726,0.47052314360497405,0.8585635359116022,3.125e-05
